Date,Content,Video title,Video publish time,Duration,Watch time (hours)
2024-11-01,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.9514
2024-11-02,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.5723
2024-11-03,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.6314
2024-11-04,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.0803
2024-11-05,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.4683
2024-11-06,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.3517
2024-11-07,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.1578
2024-11-08,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.7365
2024-11-09,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.5774
2024-11-10,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.2404
2024-11-11,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.3701
2024-11-12,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.6059
2024-11-13,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.4812
2024-11-14,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,2.1363
2024-11-15,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.9243
2024-11-16,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,2.1532
2024-11-17,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.9005
2024-11-18,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.3025
2024-11-19,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.4729
2024-11-20,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.5418
2024-11-21,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.2092
2024-11-22,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.6279
2024-11-23,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.9016
2024-11-24,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.4096
2024-11-25,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,2.224
2024-11-26,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.0796
2024-11-27,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.441
2024-11-28,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.4908
2024-11-29,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.6451
2024-11-30,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.7572
2024-12-01,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.2542
2024-12-02,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.2564
2024-12-03,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.9802
2024-12-04,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.8072
2024-12-05,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.3192
2024-12-06,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.62
2024-12-07,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.0057
2024-12-08,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.9302
2024-12-09,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.0414
2024-12-10,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.8704
2024-12-11,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.0765
2024-12-12,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.1054
2024-12-13,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.4036
2024-12-14,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.2323
2024-12-15,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.2029
2024-12-16,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.5315
2024-12-17,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.255
2024-12-18,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.3112
2024-12-19,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,2.0341
2024-12-20,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.6922
2024-12-21,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.0937
2024-12-22,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.1872
2024-12-23,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.8584
2024-12-24,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.7708
2024-12-25,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.1828
2024-12-26,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.3118
2024-12-27,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,0.3122
2024-12-28,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.1366
2024-12-29,IWXcw6NHM6E,Beautiful Charts with R & ggplot2 (Step-By-Step Tutorial for Beginners),"Nov 26, 2023",2752,1.9522
2023-12-31,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-23,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-24,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-25,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-26,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-27,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-28,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-29,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-30,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-01-31,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-23,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-24,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-25,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-26,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-27,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-28,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-02-29,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-03-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,28.0565
2024-03-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,12.4693
2024-03-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,2.8924
2024-03-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,7.2933
2024-03-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,3.1146
2024-03-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,2.1997
2024-03-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,2.4105
2024-03-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.6066
2024-03-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.3215
2024-03-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.0244
2024-03-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.172
2024-03-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7555
2024-03-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3022
2024-03-23,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.3889
2024-03-24,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.9153
2024-03-25,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.6865
2024-03-26,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3938
2024-03-27,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5135
2024-03-28,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5777
2024-03-29,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3736
2024-03-30,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.6846
2024-03-31,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1799
2024-04-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.5873
2024-04-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5688
2024-04-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.9046
2024-04-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.5779
2024-04-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.2475
2024-04-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0207
2024-04-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1581
2024-04-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5136
2024-04-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0768
2024-04-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7986
2024-04-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4351
2024-04-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1998
2024-04-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5228
2024-04-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2346
2024-04-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1279
2024-04-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3395
2024-04-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.8291
2024-04-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.764
2024-04-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4031
2024-04-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.093
2024-04-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1293
2024-04-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3625
